id,nom,places,capacite,derniere_mise_a_jour_base,derniere_actualisation_bo,taux_doccupation,geo_point_2d,parking_id,inserted_at,updated_at
1662,HOTEL DE VILLE,216,625,2023-09-06 11:40:02,2023-09-06 11:40:02,65.44,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 11:40:29,2023-09-06 11:40:29
1681,BLOSSAC TISON,354,665,2023-09-06 11:44:32,2023-09-06 11:44:34,46.766917293233085,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 11:47:59,2023-09-06 11:47:59
1694,PALAIS DE JUSTICE,53,70,2023-09-06 11:48:35,2023-09-06 11:48:49,24.285714285714285,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 11:50:30,2023-09-06 11:50:30
229,GARE TOUMAI,367,632,2023-09-06 03:04:29,2023-09-06 03:04:46,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 03:07:03,2023-09-06 03:07:03
232,BLOSSAC TISON,484,665,2023-09-06 03:06:29,2023-09-06 03:06:34,27.21804511278195,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 03:09:33,2023-09-06 03:09:33
244,ARRET MINUTE,92,137,2023-09-06 03:08:29,2023-09-06 03:08:33,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 03:12:04,2023-09-06 03:12:04
1498,PALAIS DE JUSTICE,57,70,2023-09-06 10:38:17,2023-09-06 10:38:10,18.571428571428573,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 10:40:23,2023-09-06 10:40:23
1504,ARRET MINUTE,65,137,2023-09-06 10:40:16,2023-09-06 10:40:23,52.55474452554745,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 10:42:53,2023-09-06 10:42:53
1527,BLOSSAC TISON,347,665,2023-09-06 10:50:18,2023-09-06 10:50:23,47.81954887218045,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 10:52:54,2023-09-06 10:52:54
1539,ARRET MINUTE,68,137,2023-09-06 10:52:20,2023-09-06 10:52:24,50.36496350364964,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 10:55:25,2023-09-06 10:55:25
1544,THEATRE,116,320,2023-09-06 10:54:52,2023-09-06 10:54:48,63.74999999999999,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 10:57:55,2023-09-06 10:57:55
1548,BLOSSAC TISON,349,665,2023-09-06 10:56:21,2023-09-06 10:56:25,47.51879699248121,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 11:00:25,2023-09-06 11:00:25
1555,BLOSSAC TISON,351,665,2023-09-06 11:00:22,2023-09-06 11:00:25,47.21804511278195,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 11:02:55,2023-09-06 11:02:55
1581,ARRET MINUTE,74,137,2023-09-06 11:08:22,2023-09-06 11:08:28,45.98540145985402,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 11:10:26,2023-09-06 11:10:26
1587,GARE TOUMAI,212,632,2023-09-06 11:10:25,2023-09-06 11:10:26,66.45569620253164,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 11:12:56,2023-09-06 11:12:56
1592,HOTEL DE VILLE,221,625,2023-09-06 11:12:25,2023-09-06 11:12:27,64.64,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 11:15:26,2023-09-06 11:15:26
1603,PALAIS DE JUSTICE,59,70,2023-09-06 11:14:25,2023-09-06 11:14:28,15.714285714285714,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 11:17:57,2023-09-06 11:17:57
1604,BLOSSAC TISON,353,665,2023-09-06 11:18:24,2023-09-06 11:18:41,46.91729323308271,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 11:20:27,2023-09-06 11:20:27
1622,GARE TOUMAI,212,632,2023-09-06 11:22:27,2023-09-06 11:22:30,66.45569620253164,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 11:25:27,2023-09-06 11:25:27
1631,PALAIS DE JUSTICE,59,70,2023-09-06 11:24:29,2023-09-06 11:24:44,15.714285714285714,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 11:27:57,2023-09-06 11:27:57
1640,NOTRE DAME,273,642,2023-09-06 11:30:29,2023-09-06 11:30:31,57.476635514018696,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 11:32:58,2023-09-06 11:32:58
1651,ARRET MINUTE,74,137,2023-09-06 11:32:28,2023-09-06 11:32:32,45.98540145985402,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 11:35:28,2023-09-06 11:35:28
1655,HOTEL DE VILLE,215,625,2023-09-06 11:34:31,2023-09-06 11:34:32,65.60000000000001,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 11:37:58,2023-09-06 11:37:58
1660,BLOSSAC TISON,352,665,2023-09-06 11:40:00,2023-09-06 11:40:02,47.067669172932334,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 11:40:29,2023-09-06 11:40:29
1670,THEATRE,114,320,2023-09-06 11:40:03,2023-09-06 11:40:02,64.375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 11:42:59,2023-09-06 11:42:59
1677,THEATRE,111,320,2023-09-06 11:42:34,2023-09-06 11:42:51,65.3125,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 11:45:29,2023-09-06 11:45:29
1689,NOTRE DAME,287,642,2023-09-06 11:48:35,2023-09-06 11:48:49,55.295950155763244,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 11:50:30,2023-09-06 11:50:30
230,ARRET MINUTE,92,137,2023-09-06 03:04:29,2023-09-06 03:04:46,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 03:07:03,2023-09-06 03:07:03
239,BLOSSAC TISON,484,665,2023-09-06 03:08:29,2023-09-06 03:08:33,27.21804511278195,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 03:12:04,2023-09-06 03:12:04
1499,BLOSSAC TISON,344,665,2023-09-06 10:40:16,2023-09-06 10:40:23,48.27067669172933,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 10:42:53,2023-09-06 10:42:53
1511,ARRET MINUTE,69,137,2023-09-06 10:42:16,2023-09-06 10:42:09,49.63503649635037,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 10:45:24,2023-09-06 10:45:24
1517,GARE TOUMAI,213,632,2023-09-06 10:43:48,2023-09-06 10:44:07,66.29746835443038,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 10:47:54,2023-09-06 10:47:54
1524,GARE TOUMAI,212,632,2023-09-06 10:48:19,2023-09-06 10:48:41,66.45569620253164,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 10:50:24,2023-09-06 10:50:24
1531,GARE TOUMAI,213,632,2023-09-06 10:50:19,2023-09-06 10:50:23,66.29746835443038,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 10:52:55,2023-09-06 10:52:55
1545,GARE TOUMAI,212,632,2023-09-06 10:54:51,2023-09-06 10:54:48,66.45569620253164,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 10:57:55,2023-09-06 10:57:55
1552,GARE TOUMAI,213,632,2023-09-06 10:56:21,2023-09-06 10:56:25,66.29746835443038,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 11:00:25,2023-09-06 11:00:25
1561,PALAIS DE JUSTICE,59,70,2023-09-06 11:00:23,2023-09-06 11:00:25,15.714285714285714,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 11:02:55,2023-09-06 11:02:55
1569,BLOSSAC TISON,350,665,2023-09-06 11:04:22,2023-09-06 11:04:26,47.368421052631575,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 11:07:56,2023-09-06 11:07:56
1576,BLOSSAC TISON,351,665,2023-09-06 11:08:22,2023-09-06 11:08:28,47.21804511278195,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 11:10:26,2023-09-06 11:10:26
1597,BLOSSAC TISON,351,665,2023-09-06 11:14:24,2023-09-06 11:14:28,47.21804511278195,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 11:17:57,2023-09-06 11:17:57
1610,PALAIS DE JUSTICE,59,70,2023-09-06 11:18:27,2023-09-06 11:18:41,15.714285714285714,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 11:20:27,2023-09-06 11:20:27
1615,GARE TOUMAI,212,632,2023-09-06 11:20:27,2023-09-06 11:20:29,66.45569620253164,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 11:22:57,2023-09-06 11:22:57
1623,ARRET MINUTE,74,137,2023-09-06 11:22:26,2023-09-06 11:22:30,45.98540145985402,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 11:25:27,2023-09-06 11:25:27
1628,THEATRE,118,320,2023-09-06 11:24:29,2023-09-06 11:24:44,63.125,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 11:27:57,2023-09-06 11:27:57
1637,ARRET MINUTE,74,137,2023-09-06 11:28:28,2023-09-06 11:28:31,45.98540145985402,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 11:30:28,2023-09-06 11:30:28
1642,THEATRE,115,320,2023-09-06 11:30:31,2023-09-06 11:30:31,64.0625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 11:32:58,2023-09-06 11:32:58
1668,NOTRE DAME,277,642,2023-09-06 11:40:02,2023-09-06 11:40:02,56.85358255451713,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 11:42:59,2023-09-06 11:42:59
1679,ARRET MINUTE,69,137,2023-09-06 11:42:32,2023-09-06 11:42:51,49.63503649635037,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 11:45:29,2023-09-06 11:45:29
1684,THEATRE,113,320,2023-09-06 11:44:34,2023-09-06 11:44:34,64.6875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 11:47:59,2023-09-06 11:47:59
1691,THEATRE,110,320,2023-09-06 11:48:35,2023-09-06 11:48:49,65.625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 11:50:30,2023-09-06 11:50:30
231,PALAIS DE JUSTICE,78,70,2023-09-06 03:04:30,2023-09-06 03:04:46,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 03:07:03,2023-09-06 03:07:03
1502,THEATRE,114,320,2023-09-06 10:40:19,2023-09-06 10:40:23,64.375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 10:42:53,2023-09-06 10:42:53
1513,BLOSSAC TISON,345,665,2023-09-06 10:43:47,2023-09-06 10:44:07,48.1203007518797,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 10:47:54,2023-09-06 10:47:54
1535,NOTRE DAME,263,642,2023-09-06 10:52:21,2023-09-06 10:52:24,59.034267912772584,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 10:55:25,2023-09-06 10:55:25
1541,BLOSSAC TISON,349,665,2023-09-06 10:54:50,2023-09-06 10:54:48,47.51879699248121,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 10:57:55,2023-09-06 10:57:55
1563,NOTRE DAME,264,642,2023-09-06 11:02:23,2023-09-06 11:02:25,58.87850467289719,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 11:05:26,2023-09-06 11:05:26
1579,THEATRE,118,320,2023-09-06 11:08:25,2023-09-06 11:08:28,63.125,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 11:10:26,2023-09-06 11:10:26
1586,THEATRE,118,320,2023-09-06 11:10:25,2023-09-06 11:10:26,63.125,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 11:12:56,2023-09-06 11:12:56
1594,GARE TOUMAI,212,632,2023-09-06 11:12:25,2023-09-06 11:12:27,66.45569620253164,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 11:15:26,2023-09-06 11:15:26
1602,ARRET MINUTE,73,137,2023-09-06 11:14:24,2023-09-06 11:14:28,46.715328467153284,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 11:17:57,2023-09-06 11:17:57
1608,GARE TOUMAI,212,632,2023-09-06 11:18:26,2023-09-06 11:18:41,66.45569620253164,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 11:20:27,2023-09-06 11:20:27
1612,NOTRE DAME,270,642,2023-09-06 11:20:27,2023-09-06 11:20:29,57.943925233644855,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 11:22:57,2023-09-06 11:22:57
1621,THEATRE,119,320,2023-09-06 11:22:29,2023-09-06 11:22:30,62.81250000000001,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 11:25:27,2023-09-06 11:25:27
1632,BLOSSAC TISON,352,665,2023-09-06 11:28:29,2023-09-06 11:28:31,47.067669172932334,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 11:30:28,2023-09-06 11:30:28
1643,GARE TOUMAI,212,632,2023-09-06 11:30:29,2023-09-06 11:30:31,66.45569620253164,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 11:32:58,2023-09-06 11:32:58
1647,NOTRE DAME,277,642,2023-09-06 11:32:31,2023-09-06 11:32:32,56.85358255451713,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 11:35:28,2023-09-06 11:35:28
1665,ARRET MINUTE,72,137,2023-09-06 11:40:00,2023-09-06 11:40:02,47.44525547445255,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 11:40:29,2023-09-06 11:40:29
1673,PALAIS DE JUSTICE,54,70,2023-09-06 11:40:03,2023-09-06 11:40:02,22.857142857142858,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 11:42:59,2023-09-06 11:42:59
1686,ARRET MINUTE,68,137,2023-09-06 11:44:32,2023-09-06 11:44:34,50.36496350364964,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 11:47:59,2023-09-06 11:47:59
1692,GARE TOUMAI,210,632,2023-09-06 11:48:33,2023-09-06 11:48:49,66.77215189873418,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 11:50:30,2023-09-06 11:50:30
233,NOTRE DAME,467,642,2023-09-06 03:06:31,2023-09-06 03:06:34,27.258566978193144,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 03:09:33,2023-09-06 03:09:33
242,THEATRE,225,320,2023-09-06 03:08:32,2023-09-06 03:08:33,29.6875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 03:12:04,2023-09-06 03:12:04
1506,BLOSSAC TISON,345,665,2023-09-06 10:42:16,2023-09-06 10:42:09,48.1203007518797,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 10:45:24,2023-09-06 10:45:24
1526,PALAIS DE JUSTICE,57,70,2023-09-06 10:48:21,2023-09-06 10:48:41,18.571428571428573,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 10:50:24,2023-09-06 10:50:24
1532,ARRET MINUTE,66,137,2023-09-06 10:50:18,2023-09-06 10:50:23,51.82481751824818,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 10:52:55,2023-09-06 10:52:55
1537,THEATRE,115,320,2023-09-06 10:52:21,2023-09-06 10:52:24,64.0625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 10:55:25,2023-09-06 10:55:25
1542,NOTRE DAME,265,642,2023-09-06 10:54:52,2023-09-06 10:54:48,58.72274143302181,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 10:57:55,2023-09-06 10:57:55
1559,GARE TOUMAI,213,632,2023-09-06 11:00:23,2023-09-06 11:00:25,66.29746835443038,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 11:02:55,2023-09-06 11:02:55
1567,ARRET MINUTE,70,137,2023-09-06 11:02:22,2023-09-06 11:02:25,48.9051094890511,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 11:05:26,2023-09-06 11:05:26
1572,THEATRE,118,320,2023-09-06 11:04:23,2023-09-06 11:04:26,63.125,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 11:07:56,2023-09-06 11:07:56
1582,PALAIS DE JUSTICE,59,70,2023-09-06 11:08:25,2023-09-06 11:08:28,15.714285714285714,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 11:10:26,2023-09-06 11:10:26
1598,NOTRE DAME,266,642,2023-09-06 11:14:25,2023-09-06 11:14:28,58.56697819314641,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 11:17:57,2023-09-06 11:17:57
1617,PALAIS DE JUSTICE,60,70,2023-09-06 11:20:27,2023-09-06 11:20:29,14.285714285714285,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 11:22:57,2023-09-06 11:22:57
1629,GARE TOUMAI,212,632,2023-09-06 11:24:27,2023-09-06 11:24:44,66.45569620253164,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 11:27:57,2023-09-06 11:27:57
1645,PALAIS DE JUSTICE,59,70,2023-09-06 11:30:31,2023-09-06 11:30:31,15.714285714285714,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 11:32:58,2023-09-06 11:32:58
1652,PALAIS DE JUSTICE,58,70,2023-09-06 11:32:31,2023-09-06 11:32:32,17.142857142857142,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 11:35:28,2023-09-06 11:35:28
1657,GARE TOUMAI,212,632,2023-09-06 11:34:30,2023-09-06 11:34:32,66.45569620253164,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 11:37:58,2023-09-06 11:37:58
1661,NOTRE DAME,277,642,2023-09-06 11:40:02,2023-09-06 11:40:02,56.85358255451713,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 11:40:29,2023-09-06 11:40:29
1687,PALAIS DE JUSTICE,54,70,2023-09-06 11:44:33,2023-09-06 11:44:34,22.857142857142858,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 11:47:59,2023-09-06 11:47:59
236,GARE TOUMAI,367,632,2023-09-06 03:06:29,2023-09-06 03:06:34,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 03:09:33,2023-09-06 03:09:33
243,GARE TOUMAI,367,632,2023-09-06 03:08:31,2023-09-06 03:08:33,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 03:12:04,2023-09-06 03:12:04
246,BLOSSAC TISON,484,665,2023-09-06 03:12:31,2023-09-06 03:12:35,27.21804511278195,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 03:14:34,2023-09-06 03:14:34
247,NOTRE DAME,466,642,2023-09-06 03:12:31,2023-09-06 03:12:35,27.41433021806853,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 03:14:34,2023-09-06 03:14:34
248,HOTEL DE VILLE,404,625,2023-09-06 03:12:31,2023-09-06 03:12:35,35.36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 03:14:34,2023-09-06 03:14:34
249,THEATRE,225,320,2023-09-06 03:12:32,2023-09-06 03:12:35,29.6875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 03:14:34,2023-09-06 03:14:34
250,GARE TOUMAI,367,632,2023-09-06 03:12:31,2023-09-06 03:12:35,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 03:14:34,2023-09-06 03:14:34
251,ARRET MINUTE,92,137,2023-09-06 03:12:31,2023-09-06 03:12:35,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 03:14:34,2023-09-06 03:14:34
252,PALAIS DE JUSTICE,78,70,2023-09-06 03:12:32,2023-09-06 03:12:35,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 03:14:34,2023-09-06 03:14:34
253,BLOSSAC TISON,484,665,2023-09-06 03:14:31,2023-09-06 03:14:36,27.21804511278195,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 03:17:04,2023-09-06 03:17:04
254,NOTRE DAME,466,642,2023-09-06 03:14:33,2023-09-06 03:14:36,27.41433021806853,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 03:17:04,2023-09-06 03:17:04
255,HOTEL DE VILLE,404,625,2023-09-06 03:14:31,2023-09-06 03:14:36,35.36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 03:17:04,2023-09-06 03:17:04
256,THEATRE,225,320,2023-09-06 03:14:33,2023-09-06 03:14:36,29.6875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 03:17:04,2023-09-06 03:17:04
257,GARE TOUMAI,367,632,2023-09-06 03:14:31,2023-09-06 03:14:36,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 03:17:04,2023-09-06 03:17:04
258,ARRET MINUTE,92,137,2023-09-06 03:14:31,2023-09-06 03:14:36,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 03:17:04,2023-09-06 03:17:04
259,PALAIS DE JUSTICE,78,70,2023-09-06 03:14:33,2023-09-06 03:14:36,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 03:17:04,2023-09-06 03:17:04
260,BLOSSAC TISON,484,665,2023-09-06 03:16:31,2023-09-06 03:16:35,27.21804511278195,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 03:19:34,2023-09-06 03:19:34
261,NOTRE DAME,466,642,2023-09-06 03:16:33,2023-09-06 03:16:35,27.41433021806853,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 03:19:34,2023-09-06 03:19:34
262,HOTEL DE VILLE,404,625,2023-09-06 03:16:33,2023-09-06 03:16:35,35.36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 03:19:34,2023-09-06 03:19:34
263,THEATRE,225,320,2023-09-06 03:16:34,2023-09-06 03:16:35,29.6875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 03:19:34,2023-09-06 03:19:34
264,GARE TOUMAI,367,632,2023-09-06 03:16:31,2023-09-06 03:16:35,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 03:19:34,2023-09-06 03:19:34
265,ARRET MINUTE,92,137,2023-09-06 03:16:30,2023-09-06 03:16:35,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 03:19:34,2023-09-06 03:19:34
266,PALAIS DE JUSTICE,78,70,2023-09-06 03:16:33,2023-09-06 03:16:35,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 03:19:34,2023-09-06 03:19:34
267,BLOSSAC TISON,484,665,2023-09-06 03:18:32,2023-09-06 03:18:37,27.21804511278195,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 03:22:04,2023-09-06 03:22:04
268,NOTRE DAME,466,642,2023-09-06 03:18:33,2023-09-06 03:18:37,27.41433021806853,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 03:22:04,2023-09-06 03:22:04
269,HOTEL DE VILLE,403,625,2023-09-06 03:18:33,2023-09-06 03:18:37,35.52,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 03:22:04,2023-09-06 03:22:04
270,THEATRE,225,320,2023-09-06 03:18:34,2023-09-06 03:18:37,29.6875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 03:22:04,2023-09-06 03:22:04
271,GARE TOUMAI,367,632,2023-09-06 03:18:33,2023-09-06 03:18:37,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 03:22:04,2023-09-06 03:22:04
272,ARRET MINUTE,92,137,2023-09-06 03:18:30,2023-09-06 03:18:37,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 03:22:04,2023-09-06 03:22:04
273,PALAIS DE JUSTICE,78,70,2023-09-06 03:18:34,2023-09-06 03:18:37,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 03:22:04,2023-09-06 03:22:04
274,BLOSSAC TISON,482,665,2023-09-06 03:23:03,2023-09-06 03:23:02,27.518796992481203,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 03:24:35,2023-09-06 03:24:35
275,NOTRE DAME,466,642,2023-09-06 03:23:04,2023-09-06 03:23:02,27.41433021806853,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 03:24:35,2023-09-06 03:24:35
