id,nom,places,capacite,derniere_mise_a_jour_base,derniere_actualisation_bo,taux_doccupation,geo_point_2d,parking_id,inserted_at,updated_at
99,BLOSSAC TISON,486,665,2023-09-04 23:22:07,2023-09-04 23:22:07,26.917293233082706,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:24:13,2023-09-04 23:24:13
107,NOTRE DAME,446,642,2023-09-04 23:22:07,2023-09-04 23:22:07,30.529595015576323,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:24:18,2023-09-04 23:24:18
114,NOTRE DAME,446,642,2023-09-04 23:22:07,2023-09-04 23:22:07,30.529595015576323,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:24:23,2023-09-04 23:24:23
125,ARRET MINUTE,96,137,2023-09-04 23:22:06,2023-09-04 23:22:07,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:24:28,2023-09-04 23:24:28
133,PALAIS DE JUSTICE,68,70,2023-09-04 23:22:08,2023-09-04 23:22:07,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:24:33,2023-09-04 23:24:33
1244,GARE TOUMAI,249,632,2023-09-05 09:34:10,2023-09-05 09:34:20,60.60126582278481,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 09:36:19,2023-09-05 09:36:19
1252,ARRET MINUTE,33,137,2023-09-05 09:36:10,2023-09-05 09:36:20,75.91240875912408,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 09:38:49,2023-09-05 09:38:49
1261,BLOSSAC TISON,288,665,2023-09-05 09:40:10,2023-09-05 09:40:21,56.69172932330827,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 09:43:50,2023-09-05 09:43:50
1274,PALAIS DE JUSTICE,45,70,2023-09-05 09:44:13,2023-09-05 09:44:31,35.714285714285715,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 09:46:21,2023-09-05 09:46:21
1291,HOTEL DE VILLE,221,625,2023-09-05 09:50:15,2023-09-05 09:50:31,64.64,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 09:53:52,2023-09-05 09:53:52
1302,PALAIS DE JUSTICE,48,70,2023-09-05 09:54:17,2023-09-05 09:54:24,31.428571428571427,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 09:56:22,2023-09-05 09:56:22
1316,PALAIS DE JUSTICE,48,70,2023-09-05 10:00:18,2023-09-05 10:00:25,31.428571428571427,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 10:01:22,2023-09-05 10:01:22
1323,PALAIS DE JUSTICE,48,70,2023-09-05 10:00:18,2023-09-05 10:00:25,31.428571428571427,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 10:03:52,2023-09-05 10:03:52
1330,PALAIS DE JUSTICE,48,70,2023-09-05 10:04:20,2023-09-05 10:04:26,31.428571428571427,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 10:06:23,2023-09-05 10:06:23
1995,PALAIS DE JUSTICE,68,70,2023-09-05 22:22:19,2023-09-05 22:22:36,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 22:24:42,2023-09-05 22:24:42
1996,BLOSSAC TISON,473,665,2023-09-05 22:24:18,2023-09-05 22:24:36,28.87218045112782,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 22:27:13,2023-09-05 22:27:13
2741,THEATRE,180,320,2023-09-06 06:40:21,2023-09-06 06:40:19,43.75,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 06:43:08,2023-09-06 06:43:08
2745,BLOSSAC TISON,386,665,2023-09-06 06:42:20,2023-09-06 06:42:19,41.95488721804511,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 06:45:38,2023-09-06 06:45:38
2758,PALAIS DE JUSTICE,70,70,2023-09-06 06:46:21,2023-09-06 06:46:20,0,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 06:48:09,2023-09-06 06:48:09
54,GARE TOUMAI,465,632,2023-09-04 23:20:07,2023-09-04 23:20:06,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:23:37,2023-09-04 23:23:37
71,BLOSSAC TISON,486,665,2023-09-04 23:20:07,2023-09-04 23:20:06,26.917293233082706,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:23:52,2023-09-04 23:23:52
83,ARRET MINUTE,96,137,2023-09-04 23:20:06,2023-09-04 23:20:06,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:23:57,2023-09-04 23:23:57
89,GARE TOUMAI,465,632,2023-09-04 23:20:07,2023-09-04 23:20:06,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:24:02,2023-09-04 23:24:02
93,NOTRE DAME,446,642,2023-09-04 23:22:07,2023-09-04 23:22:07,30.529595015576323,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:24:08,2023-09-04 23:24:08
103,GARE TOUMAI,465,632,2023-09-04 23:22:07,2023-09-04 23:22:07,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:24:13,2023-09-04 23:24:13
112,PALAIS DE JUSTICE,68,70,2023-09-04 23:22:08,2023-09-04 23:22:07,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:24:18,2023-09-04 23:24:18
117,GARE TOUMAI,465,632,2023-09-04 23:22:07,2023-09-04 23:22:07,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:24:23,2023-09-04 23:24:23
1245,ARRET MINUTE,33,137,2023-09-05 09:34:08,2023-09-05 09:34:20,75.91240875912408,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 09:36:19,2023-09-05 09:36:19
1256,HOTEL DE VILLE,229,625,2023-09-05 09:38:41,2023-09-05 09:38:44,63.36000000000001,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 09:41:19,2023-09-05 09:41:19
1264,THEATRE,95,320,2023-09-05 09:40:13,2023-09-05 09:40:21,70.3125,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 09:43:50,2023-09-05 09:43:50
1269,NOTRE DAME,234,642,2023-09-05 09:44:13,2023-09-05 09:44:31,63.55140186915887,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 09:46:21,2023-09-05 09:46:21
1281,PALAIS DE JUSTICE,45,70,2023-09-05 09:46:13,2023-09-05 09:46:23,35.714285714285715,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 09:48:51,2023-09-05 09:48:51
1290,NOTRE DAME,232,642,2023-09-05 09:50:15,2023-09-05 09:50:31,63.862928348909655,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 09:53:52,2023-09-05 09:53:52
1305,HOTEL DE VILLE,224,625,2023-09-05 09:56:17,2023-09-05 09:56:24,64.16,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 09:58:52,2023-09-05 09:58:52
1311,NOTRE DAME,232,642,2023-09-05 10:00:17,2023-09-05 10:00:25,63.862928348909655,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 10:01:22,2023-09-05 10:01:22
1322,ARRET MINUTE,47,137,2023-09-05 10:00:17,2023-09-05 10:00:25,65.69343065693431,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 10:03:52,2023-09-05 10:03:52
1327,THEATRE,103,320,2023-09-05 10:04:20,2023-09-05 10:04:26,67.8125,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 10:06:23,2023-09-05 10:06:23
1334,THEATRE,104,320,2023-09-05 10:06:20,2023-09-05 10:06:28,67.5,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 10:08:53,2023-09-05 10:08:53
1998,HOTEL DE VILLE,383,625,2023-09-05 22:24:19,2023-09-05 22:24:36,38.72,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 22:27:13,2023-09-05 22:27:13
2742,GARE TOUMAI,257,632,2023-09-06 06:40:20,2023-09-06 06:40:19,59.33544303797469,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 06:43:08,2023-09-06 06:43:08
2746,NOTRE DAME,415,642,2023-09-06 06:42:21,2023-09-06 06:42:19,35.3582554517134,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 06:45:38,2023-09-06 06:45:38
2755,THEATRE,169,320,2023-09-06 06:46:21,2023-09-06 06:46:20,47.1875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 06:48:09,2023-09-06 06:48:09
2764,ARRET MINUTE,73,137,2023-09-06 06:48:20,2023-09-06 06:48:20,46.715328467153284,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 06:50:39,2023-09-06 06:50:39
55,ARRET MINUTE,96,137,2023-09-04 23:20:06,2023-09-04 23:20:06,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:23:37,2023-09-04 23:23:37
61,GARE TOUMAI,465,632,2023-09-04 23:20:07,2023-09-04 23:20:06,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:23:42,2023-09-04 23:23:42
65,NOTRE DAME,446,642,2023-09-04 23:20:07,2023-09-04 23:20:06,30.529595015576323,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:23:47,2023-09-04 23:23:47
115,HOTEL DE VILLE,441,625,2023-09-04 23:22:07,2023-09-04 23:22:07,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:24:23,2023-09-04 23:24:23
1246,PALAIS DE JUSTICE,42,70,2023-09-05 09:34:11,2023-09-05 09:34:20,40,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 09:36:19,2023-09-05 09:36:19
1253,PALAIS DE JUSTICE,43,70,2023-09-05 09:36:11,2023-09-05 09:36:20,38.57142857142858,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 09:38:49,2023-09-05 09:38:49
1259,ARRET MINUTE,31,137,2023-09-05 09:38:41,2023-09-05 09:38:44,77.37226277372264,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 09:41:19,2023-09-05 09:41:19
1265,GARE TOUMAI,246,632,2023-09-05 09:40:12,2023-09-05 09:40:21,61.07594936708861,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 09:43:50,2023-09-05 09:43:50
1270,HOTEL DE VILLE,227,625,2023-09-05 09:44:13,2023-09-05 09:44:31,63.68000000000001,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 09:46:21,2023-09-05 09:46:21
1282,BLOSSAC TISON,284,665,2023-09-05 09:48:14,2023-09-05 09:48:23,57.29323308270676,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 09:51:21,2023-09-05 09:51:21
1296,BLOSSAC TISON,287,665,2023-09-05 09:54:15,2023-09-05 09:54:24,56.84210526315789,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 09:56:22,2023-09-05 09:56:22
1306,THEATRE,99,320,2023-09-05 09:56:18,2023-09-05 09:56:24,69.0625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 09:58:52,2023-09-05 09:58:52
1320,THEATRE,101,320,2023-09-05 10:00:18,2023-09-05 10:00:25,68.4375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 10:03:52,2023-09-05 10:03:52
2002,PALAIS DE JUSTICE,68,70,2023-09-05 22:24:19,2023-09-05 22:24:36,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 22:27:13,2023-09-05 22:27:13
2743,ARRET MINUTE,73,137,2023-09-06 06:40:18,2023-09-06 06:40:19,46.715328467153284,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 06:43:08,2023-09-06 06:43:08
2747,HOTEL DE VILLE,352,625,2023-09-06 06:42:21,2023-09-06 06:42:19,43.68,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 06:45:38,2023-09-06 06:45:38
2765,PALAIS DE JUSTICE,70,70,2023-09-06 06:48:23,2023-09-06 06:48:20,0,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 06:50:39,2023-09-06 06:50:39
56,PALAIS DE JUSTICE,68,70,2023-09-04 23:20:07,2023-09-04 23:20:06,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:23:37,2023-09-04 23:23:37
57,BLOSSAC TISON,486,665,2023-09-04 23:20:07,2023-09-04 23:20:06,26.917293233082706,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:23:42,2023-09-04 23:23:42
64,BLOSSAC TISON,486,665,2023-09-04 23:20:07,2023-09-04 23:20:06,26.917293233082706,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:23:47,2023-09-04 23:23:47
77,PALAIS DE JUSTICE,68,70,2023-09-04 23:20:07,2023-09-04 23:20:06,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:23:52,2023-09-04 23:23:52
84,PALAIS DE JUSTICE,68,70,2023-09-04 23:20:07,2023-09-04 23:20:06,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:23:57,2023-09-04 23:23:57
90,ARRET MINUTE,96,137,2023-09-04 23:20:06,2023-09-04 23:20:06,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:24:02,2023-09-04 23:24:02
96,GARE TOUMAI,465,632,2023-09-04 23:22:07,2023-09-04 23:22:07,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:24:08,2023-09-04 23:24:08
122,HOTEL DE VILLE,441,625,2023-09-04 23:22:07,2023-09-04 23:22:07,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:24:28,2023-09-04 23:24:28
131,GARE TOUMAI,465,632,2023-09-04 23:22:07,2023-09-04 23:22:07,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:24:33,2023-09-04 23:24:33
1249,HOTEL DE VILLE,229,625,2023-09-05 09:36:10,2023-09-05 09:36:20,63.36000000000001,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 09:38:49,2023-09-05 09:38:49
1275,BLOSSAC TISON,284,665,2023-09-05 09:46:12,2023-09-05 09:46:23,57.29323308270676,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 09:48:51,2023-09-05 09:48:51
1285,THEATRE,98,320,2023-09-05 09:48:16,2023-09-05 09:48:23,69.375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 09:51:21,2023-09-05 09:51:21
1297,NOTRE DAME,229,642,2023-09-05 09:54:17,2023-09-05 09:54:24,64.33021806853583,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 09:56:22,2023-09-05 09:56:22
1313,THEATRE,101,320,2023-09-05 10:00:18,2023-09-05 10:00:25,68.4375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 10:01:22,2023-09-05 10:01:22
1325,NOTRE DAME,232,642,2023-09-05 10:04:19,2023-09-05 10:04:26,63.862928348909655,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 10:06:23,2023-09-05 10:06:23
1336,ARRET MINUTE,46,137,2023-09-05 10:06:18,2023-09-05 10:06:28,66.42335766423358,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 10:08:53,2023-09-05 10:08:53
2003,BLOSSAC TISON,473,665,2023-09-05 22:28:19,2023-09-05 22:28:37,28.87218045112782,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 22:30:52,2023-09-05 22:30:52
2744,PALAIS DE JUSTICE,73,70,2023-09-06 06:40:21,2023-09-06 06:40:19,-4.285714285714286,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 06:43:08,2023-09-06 06:43:08
2750,ARRET MINUTE,73,137,2023-09-06 06:42:19,2023-09-06 06:42:19,46.715328467153284,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 06:45:38,2023-09-06 06:45:38
2756,GARE TOUMAI,255,632,2023-09-06 06:46:20,2023-09-06 06:46:20,59.65189873417721,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 06:48:09,2023-09-06 06:48:09
59,HOTEL DE VILLE,441,625,2023-09-04 23:20:07,2023-09-04 23:20:06,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:23:42,2023-09-04 23:23:42
67,THEATRE,218,320,2023-09-04 23:20:08,2023-09-04 23:20:06,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:23:47,2023-09-04 23:23:47
75,GARE TOUMAI,465,632,2023-09-04 23:20:07,2023-09-04 23:20:06,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:23:52,2023-09-04 23:23:52
79,NOTRE DAME,446,642,2023-09-04 23:20:07,2023-09-04 23:20:06,30.529595015576323,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:23:57,2023-09-04 23:23:57
102,THEATRE,218,320,2023-09-04 23:22:08,2023-09-04 23:22:07,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:24:13,2023-09-04 23:24:13
110,GARE TOUMAI,465,632,2023-09-04 23:22:07,2023-09-04 23:22:07,26.424050632911396,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-04 23:24:18,2023-09-04 23:24:18
113,BLOSSAC TISON,486,665,2023-09-04 23:22:07,2023-09-04 23:22:07,26.917293233082706,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:24:23,2023-09-04 23:24:23
126,PALAIS DE JUSTICE,68,70,2023-09-04 23:22:08,2023-09-04 23:22:07,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:24:28,2023-09-04 23:24:28
128,NOTRE DAME,446,642,2023-09-04 23:22:07,2023-09-04 23:22:07,30.529595015576323,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:24:33,2023-09-04 23:24:33
1250,THEATRE,96,320,2023-09-05 09:36:11,2023-09-05 09:36:20,70,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 09:38:49,2023-09-05 09:38:49
1266,ARRET MINUTE,29,137,2023-09-05 09:40:10,2023-09-05 09:40:21,78.83211678832117,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 09:43:50,2023-09-05 09:43:50
1272,GARE TOUMAI,247,632,2023-09-05 09:44:13,2023-09-05 09:44:31,60.91772151898734,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 09:46:21,2023-09-05 09:46:21
1278,THEATRE,98,320,2023-09-05 09:46:15,2023-09-05 09:46:23,69.375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 09:48:51,2023-09-05 09:48:51
1286,GARE TOUMAI,248,632,2023-09-05 09:48:14,2023-09-05 09:48:23,60.75949367088608,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 09:51:21,2023-09-05 09:51:21
1292,THEATRE,98,320,2023-09-05 09:50:15,2023-09-05 09:50:31,69.375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 09:53:52,2023-09-05 09:53:52
1299,THEATRE,99,320,2023-09-05 09:54:17,2023-09-05 09:54:24,69.0625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 09:56:22,2023-09-05 09:56:22
1303,BLOSSAC TISON,289,665,2023-09-05 09:56:15,2023-09-05 09:56:24,56.54135338345865,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 09:58:52,2023-09-05 09:58:52
1312,HOTEL DE VILLE,228,625,2023-09-05 10:00:17,2023-09-05 10:00:25,63.519999999999996,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 10:01:22,2023-09-05 10:01:22
1317,BLOSSAC TISON,287,665,2023-09-05 10:00:17,2023-09-05 10:00:25,56.84210526315789,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 10:03:52,2023-09-05 10:03:52
1329,ARRET MINUTE,49,137,2023-09-05 10:04:17,2023-09-05 10:04:26,64.23357664233576,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 10:06:23,2023-09-05 10:06:23
2004,NOTRE DAME,418,642,2023-09-05 22:28:19,2023-09-05 22:28:37,34.890965732087224,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 22:30:52,2023-09-05 22:30:52
2748,THEATRE,178,320,2023-09-06 06:42:21,2023-09-06 06:42:19,44.375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 06:45:38,2023-09-06 06:45:38
2761,HOTEL DE VILLE,339,625,2023-09-06 06:48:22,2023-09-06 06:48:20,45.76,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 06:50:39,2023-09-06 06:50:39
60,THEATRE,218,320,2023-09-04 23:20:08,2023-09-04 23:20:06,31.874999999999996,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-04 23:23:42,2023-09-04 23:23:42
70,PALAIS DE JUSTICE,68,70,2023-09-04 23:20:07,2023-09-04 23:20:06,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-04 23:23:47,2023-09-04 23:23:47
72,NOTRE DAME,446,642,2023-09-04 23:20:07,2023-09-04 23:20:06,30.529595015576323,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:23:52,2023-09-04 23:23:52
80,HOTEL DE VILLE,441,625,2023-09-04 23:20:07,2023-09-04 23:20:06,29.439999999999998,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-04 23:23:57,2023-09-04 23:23:57
85,BLOSSAC TISON,486,665,2023-09-04 23:20:07,2023-09-04 23:20:06,26.917293233082706,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:24:02,2023-09-04 23:24:02
92,BLOSSAC TISON,486,665,2023-09-04 23:22:07,2023-09-04 23:22:07,26.917293233082706,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:24:08,2023-09-04 23:24:08
100,NOTRE DAME,446,642,2023-09-04 23:22:07,2023-09-04 23:22:07,30.529595015576323,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-04 23:24:13,2023-09-04 23:24:13
111,ARRET MINUTE,96,137,2023-09-04 23:22:06,2023-09-04 23:22:07,29.927007299270077,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-04 23:24:18,2023-09-04 23:24:18
120,BLOSSAC TISON,486,665,2023-09-04 23:22:07,2023-09-04 23:22:07,26.917293233082706,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:24:28,2023-09-04 23:24:28
127,BLOSSAC TISON,486,665,2023-09-04 23:22:07,2023-09-04 23:22:07,26.917293233082706,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-04 23:24:33,2023-09-04 23:24:33
1251,GARE TOUMAI,247,632,2023-09-05 09:36:10,2023-09-05 09:36:20,60.91772151898734,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 09:38:49,2023-09-05 09:38:49
1260,PALAIS DE JUSTICE,44,70,2023-09-05 09:38:42,2023-09-05 09:38:44,37.142857142857146,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 09:41:19,2023-09-05 09:41:19
1262,NOTRE DAME,233,642,2023-09-05 09:40:13,2023-09-05 09:40:21,63.70716510903427,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 09:43:50,2023-09-05 09:43:50
1271,THEATRE,98,320,2023-09-05 09:44:13,2023-09-05 09:44:31,69.375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 09:46:21,2023-09-05 09:46:21
1280,ARRET MINUTE,31,137,2023-09-05 09:46:12,2023-09-05 09:46:23,77.37226277372264,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 09:48:51,2023-09-05 09:48:51
1288,PALAIS DE JUSTICE,45,70,2023-09-05 09:48:15,2023-09-05 09:48:23,35.714285714285715,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 09:51:21,2023-09-05 09:51:21
1295,PALAIS DE JUSTICE,45,70,2023-09-05 09:50:15,2023-09-05 09:50:31,35.714285714285715,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 09:53:52,2023-09-05 09:53:52
1298,HOTEL DE VILLE,223,625,2023-09-05 09:54:15,2023-09-05 09:54:24,64.32,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 09:56:22,2023-09-05 09:56:22
1309,PALAIS DE JUSTICE,48,70,2023-09-05 09:56:18,2023-09-05 09:56:24,31.428571428571427,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 09:58:52,2023-09-05 09:58:52
1326,HOTEL DE VILLE,224,625,2023-09-05 10:04:19,2023-09-05 10:04:26,64.16,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 10:06:23,2023-09-05 10:06:23
